,district,is_incumbent,name,party,percent,state,votes,won,year
3180,District 9,0,Doug Basler,R,27.1,Washington,76317.0,0,2016
3181,District 9,1,D. Adam Smith,D,68.8,Washington,144796.0,1,2018
3182,District 9,0,Sarah Smith,D,31.2,Washington,65753.0,0,2018
3183,District 10,0,Denny Heck,D,58.6,Washington,163036.0,1,2012
3184,District 10,0,Richard Muri,R,41.4,Washington,115381.0,0,2012
3185,District 10,1,Denny Heck,D,54.7,Washington,99279.0,1,2014
3186,District 10,0,Joyce McDonald,R,45.3,Washington,82213.0,0,2014
3187,District 10,1,Denny Heck,D,58.7,Washington,170460.0,1,2016
3188,District 10,0,Jim Postma,R,41.3,Washington,120104.0,0,2016
3189,District 10,1,Denny Heck,D,61.3,Washington,125415.0,1,2018
3190,District 10,0,Joseph Brumbles,R,38.7,Washington,79062.0,0,2018
3191,District 1,0,Sue Thorn,D,37.7,West Virginia,73468.0,0,2012
3192,District 1,1,David McKinley,R,62.3,West Virginia,121395.0,1,2012
3193,District 1,1,David McKinley,R,63.9,West Virginia,91843.0,1,2014
3194,District 1,0,Glen Gainer,D,36.1,West Virginia,51842.0,0,2014
3195,District 1,1,David McKinley,R,69.0,West Virginia,163469.0,1,2016
3196,District 1,0,Mike Manypenny,D,31.0,West Virginia,73534.0,0,2016
3197,District 1,1,David McKinley,R,64.6,West Virginia,128725.0,1,2018
3198,District 1,0,Kendra Fershee,D,35.4,West Virginia,70402.0,0,2018
3199,District 2,0,Howard Swint,D,30.2,West Virginia,68340.0,0,2012
3200,District 2,1,Shelley Moore Capito,R,69.8,West Virginia,157825.0,1,2012
3201,District 2,0,Alex Mooney,R,47.1,West Virginia,72042.0,1,2014
3202,District 2,0,Nick Casey,D,43.9,West Virginia,67210.0,0,2014
3203,District 2,1,Alexander Mooney,R,58.2,West Virginia,140807.0,1,2016
3204,District 2,0,Mark Hunt,D,41.8,West Virginia,101207.0,0,2016
3205,District 2,1,Alexander Mooney,R,54.0,West Virginia,109018.0,1,2018
3206,District 2,0,Talley Sergent,D,42.9,West Virginia,86678.0,0,2018
3207,District 3,1,Nick Rahall,D,53.5,West Virginia,102519.0,1,2012
3208,District 3,0,Rick Snuffer,R,46.5,West Virginia,88999.0,0,2012
3209,District 3,1,Nick Rahall,D,44.6,West Virginia,62688.0,0,2014
3210,District 3,0,Evan Jenkins,R,55.4,West Virginia,77713.0,1,2014
3211,District 3,1,Evan Jenkins,R,67.9,West Virginia,140741.0,1,2016
3212,District 3,0,Matt Detch,D,24.0,West Virginia,49708.0,0,2016
3213,District 3,0,Carol Miller,R,56.4,West Virginia,98048.0,1,2018
3214,District 3,0,Richard Ojeda,D,43.6,West Virginia,75776.0,0,2018
3215,District 1,0,Rob Zerban,D,43.4,Wisconsin,158414.0,0,2012
3216,District 1,1,Paul Ryan,R,54.9,Wisconsin,200423.0,1,2012
