,district,is_incumbent,name,party,percent,state,votes,won,year
2821,District 31,,Mary Beth Harrell,D,39.0,Texas,62761.0,0,2006
2822,District 31,,John Carter,R,60.3,Texas,175563.0,1,2008
2823,District 31,,Brian P. Ruiz,D,36.6,Texas,106559.0,0,2008
2824,District 31,,John Carter,R,82.6,Texas,126384.0,1,2010
2825,District 31,,John Carter,R,61.3,Texas,145348.0,1,2012
2826,District 31,,Stephen M. Wyman,D,35.0,Texas,62761.0,0,2012
2827,District 31,,John Carter,R,64.1,Texas,91484.0,1,2014
2828,District 31,,Louie Minor,D,32.0,Texas,45634.0,0,2014
2829,District 31,,John Carter,R,58.4,Texas,166060.0,1,2016
2830,District 31,,Mike Clark,D,36.5,Texas,103852.0,0,2016
2831,District 33,,Marc Veasey,D,72.53,Texas,84940.0,1,2012
2832,District 33,,Chuck Bradley,R,25.74,Texas,30152.0,0,2012
2833,District 33,1.0,Marc Veasey ,D,86.51,Texas,43769.0,1,2014
2834,District 33,,Marc Veasey,D,73.71,Texas,93147.0,1,2016
2835,District 33,,M. Mark Mitchell,R,26.29,Texas,33222.0,0,2016
2836,District 1,,Donald C. McRuer,R,58.9,California,20370.0,1,1864
2837,District 1,,Joseph B. Crocker,D,41.1,California,14191.0,0,1864
2838,District 1,,Samuel Beach Axtell,D,57.3,California,18793.0,1,1866
2839,District 1,,Timothy Guy Phelps,R,42.7,California,13989.0,0,1866
2840,District 1,1.0,Samuel Beach Axtell ,D,54.1,California,23632.0,1,1868
2841,District 1,0.0,Frank M. Pixley,R,45.9,California,20081.0,0,1868
2842,District 1,,Sherman Otis Houghton,R,51.6,California,25971.0,1,1870
2843,District 1,,Lawrence Archer,D,48.4,California,24374.0,0,1870
2844,District 1,,Charles Clayton,R,52.3,California,11938.0,1,1872
2845,District 1,,William Adam Piper,D,47.7,California,10883.0,0,1872
2846,District 1,,William Adam Piper,D,49.1,California,12417.0,1,1874
2847,District 1,,Ira P. Rankin,R,26.8,California,6791.0,0,1874
2848,District 1,,Horace Davis,R,53.3,California,22134.0,1,1876
2849,District 1,1.0,William Adam Piper ,D,46.7,California,19363.0,0,1876
2850,District 1,1.0,Horace Davis ,R,48.4,California,20074.0,1,1878
2851,District 1,0.0,Charles R. Summer,D,7.1,California,2940.0,0,1878
2852,District 1,,William Rosecrans,D,51.0,California,21005.0,1,1880
2853,District 1,1.0,Horace Davis ,R,47.3,California,19496.0,0,1880
2854,District 1,1.0,William Rosecrans ,D,59.5,California,22733.0,1,1882
2855,District 1,0.0,Paul Neumann,R,38.8,California,14847.0,0,1882
2856,District 1,,Barclay Henley,D,49.7,California,16461.0,1,1884
2857,District 1,,Thomas L. Carothers,R,49.3,California,16316.0,0,1884
2858,District 1,,Thomas Larkin Thompson,D,50.1,California,16499.0,1,1886
2859,District 1,,Charles A. Garter,R,47.1,California,15526.0,0,1886
2860,District 1,,John J. De Haven,R,49.9,California,19345.0,1,1888
2861,District 1,,Thomas Larkin Thompson (I),D,49.0,California,19019.0,0,1888
2862,District 1,,Thomas J. Geary,D,49.3,California,19334.0,1,1890
2863,District 1,,John All Barham,R,48.8,California,19153.0,0,1890
2864,District 1,1.0,Thomas J. Geary ,D,56.8,California,19308.0,1,1892
2865,District 1,0.0,Edward W. Davis,R,38.6,California,13123.0,0,1892
2866,District 1,,John All Barham,R,41.1,California,15101.0,1,1894
2867,District 1,1.0,Thomas J. Geary ,D,37.0,California,13570.0,0,1894
2868,District 1,1.0,John All Barham ,R,49.7,California,17826.0,1,1896
2869,District 1,0.0,Fletcher A. Cutler,D,45.5,California,16328.0,0,1896
2870,District 1,1.0,John All Barham ,R,51.8,California,19598.0,1,1898
2871,District 1,0.0,Emmet Seawell,D,48.2,California,18244.0,0,1898
2872,District 1,,Frank Coombs,R,55.3,California,21227.0,1,1900
2873,District 1,,James F. Farraher,D,42.4,California,16270.0,0,1900
2874,District 1,1.0,James Gillett ,R,50.5,California,21268.0,1,1902
2875,District 1,0.0,Anthony Caminetti,D,46.7,California,19696.0,0,1902
2876,District 1,1.0,James Gillett ,R,54.1,California,21602.0,1,1904
2877,District 1,0.0,Anthony Caminetti,D,39.3,California,15706.0,0,1904
2878,District 1,,William F. Englebright,R,95.2,California,18125.0,1,1906
2879,District 1,,F. W. Taft,D,2.8,California,539.0,0,1906
2880,District 1,1.0,William F. Englebright ,R,54.1,California,20624.0,1,1908
2881,District 1,0.0,E. W. Holland,D,36.8,California,14031.0,0,1908
2882,District 1,,John E. Raker,D,45.4,California,16704.0,1,1910
2883,District 1,1.0,William F. Englebright ,R,45.1,California,16570.0,0,1910
2884,District 1,,I. G. Zumwalt,D,34.4,California,18756.0,1,1912
2885,District 1,,Edward H. Hart,R,19.4,California,10585.0,0,1912
2886,District 1,,Edward H. Hart,R,38.3,California,28166.0,1,1914
2887,District 1,,O. F. Meldon,D,10.8,California,7987.0,0,1914
2888,District 1,,Clarence F. Lea,D,48.8,California,32797.0,1,1916
2889,District 1,,Edward H. Hart,R,42.8,California,28769.0,0,1916
2890,District 1,1.0,Clarence F. Lea ,D,100.0,California,42063.0,1,1918
2891,District 1,1.0,Clarence F. Lea ,D,61.7,California,34427.0,1,1920
2892,District 1,0.0,"C. A. Bodwell, Jr.",R,33.3,California,18569.0,0,1920
2893,District 1,1.0,Clarence F. Lea ,D,100.0,California,53129.0,1,1922
2894,District 1,1.0,Clarence F. Lea ,D,100.0,California,47250.0,1,1924
2895,District 1,1.0,Clarence F. Lea ,D,100.0,California,60207.0,1,1926
2896,District 1,1.0,Clarence F. Lea ,D,100.0,California,56381.0,1,1928
2897,District 1,1.0,Clarence F. Lea ,D,100.0,California,66703.0,1,1930
2898,District 1,1.0,Clarence F. Lea ,D,100.0,California,73400.0,1,1932
2899,District 1,1.0,Clarence F. Lea ,D,93.6,California,98661.0,1,1934
2900,District 1,1.0,Clarence F. Lea ,D,53.8,California,58073.0,1,1936
2901,District 1,0.0,Nelson B. Van Matre,R,45.1,California,48647.0,0,1936
2902,District 1,1.0,Clarence F. Lea ,D,63.0,California,73636.0,1,1938
2903,District 1,1.0,Clarence F. Lea ,D,93.3,California,103547.0,1,1940
2904,District 1,1.0,Clarence F. Lea ,D,93.2,California,78281.0,1,1942
2905,District 1,1.0,Clarence F. Lea ,D,100.0,California,92706.0,1,1944
2906,District 1,1.0,Clarence F. Lea ,D,100.0,California,77653.0,1,1946
2907,District 1,,Hubert B. Scudder,R,54.5,California,82947.0,1,1948
2908,District 1,,Sterling J. Norgard,D,45.3,California,68951.0,0,1948
2909,District 1,1.0,Hubert B. Scudder ,R,54.0,California,85122.0,1,1950
2910,District 1,0.0,Roger Kent,D,46.0,California,72584.0,0,1950
2911,District 1,1.0,Hubert B. Scudder ,R,86.4,California,137801.0,1,1952
2912,District 1,1.0,Hubert B. Scudder ,R,59.1,California,83762.0,1,1954
2913,District 1,0.0,Max Kortum,D,40.9,California,58004.0,0,1954
2914,District 1,1.0,Hubert B. Scudder ,R,53.6,California,102604.0,1,1956
2915,District 1,0.0,Clement Woodnutt Miller,D,46.4,California,88962.0,0,1956
2916,District 1,,Clement Woodnutt Miller,D,54.9,California,102096.0,1,1958
2917,District 1,,Frederick G. Dupuis,R,45.1,California,84807.0,0,1958
2918,District 1,1.0,Clement Woodnutt Miller ,D,51.6,California,115829.0,1,1960
2919,District 1,0.0,Frederick G. Dupuis,R,48.4,California,108505.0,0,1960
2920,District 1,1.0,Clement Woodnutt Miller ,D,50.8,California,100962.0,1,1962
2921,District 1,0.0,Donald H. Clausen,R,49.2,California,97949.0,0,1962
2922,District 1,1.0,Donald H. Clausen ,R,59.1,California,141048.0,1,1964
2923,District 1,0.0,George McCabe,D,40.9,California,97651.0,0,1964
2924,District 1,1.0,Donald H. Clausen ,R,65.1,California,143755.0,1,1966
2925,District 1,0.0,Thomas T. Storer,D,34.9,California,77000.0,0,1966
2926,District 1,1.0,Donald H. Clausen ,R,75.1,California,132433.0,1,1968
2927,District 1,0.0,Donald W. Graham,D,21.4,California,37650.0,0,1968
2928,District 1,1.0,Donald H. Clausen ,R,63.5,California,108358.0,1,1970
2929,District 1,0.0,William Kortum,D,36.5,California,62688.0,0,1970
2930,District 1,1.0,Donald H. Clausen ,R,62.2,California,140807.0,1,1972
2931,District 1,0.0,William A. Nighswonger,D,34.1,California,77138.0,0,1972
2932,District 1,1.0,Harold T. Johnson ,D,85.8,California,137849.0,1,1974
2933,District 1,1.0,Harold T. Johnson ,D,73.9,California,160477.0,1,1976
2934,District 1,0.0,James E. Taylor,R,26.1,California,56539.0,0,1976
2935,District 1,1.0,Harold T. Johnson ,D,59.4,California,125122.0,1,1978
2936,District 1,0.0,James E. Taylor,R,40.6,California,85690.0,0,1978
2937,District 1,,Eugene A. Chappie,R,53.7,California,145098.0,1,1980
2938,District 1,1.0,Harold T. Johnson ,D,39.8,California,107682.0,0,1980
2939,District 1,,Douglas H. Bosco,D,49.8,California,107749.0,1,1982
2940,District 1,1.0,Donald H. Clausen ,R,47.2,California,102043.0,0,1982
2941,District 1,1.0,Douglas H. Bosco ,D,62.3,California,157037.0,1,1984
2942,District 1,0.0,Floyd G. Sampson,R,37.7,California,95186.0,0,1984
2943,District 1,1.0,Douglas H. Bosco ,D,67.5,California,138174.0,1,1986
2944,District 1,0.0,Floyd G. Sampson,R,26.6,California,54436.0,0,1986
2945,District 1,1.0,Douglas H. Bosco ,D,62.9,California,159815.0,1,1988
2946,District 1,0.0,"Samuel ""Mark"" Vanderbilt",R,28.4,California,72189.0,0,1988
2947,District 1,,Frank Riggs,R,43.3,California,99782.0,1,1990
2948,District 1,1.0,Douglas H. Bosco ,D,41.9,California,96468.0,0,1990
2949,District 1,,Dan Hamburg,D,47.6,California,119676.0,1,1992
2950,District 1,1.0,Frank Riggs ,R,45.1,California,113266.0,0,1992
2951,District 1,,Frank Riggs,R,53.3,California,106870.0,1,1994
2952,District 1,1.0,Dan Hamburg ,D,46.7,California,93717.0,0,1994
2953,District 1,1.0,Frank Riggs ,R,49.7,California,110242.0,1,1996
2954,District 1,0.0,Michela Alioto,D,43.4,California,96522.0,0,1996
2955,District 1,,Mike Thompson,D,61.9,California,121713.0,1,1998
2956,District 1,,Mark Luce,R,32.8,California,64622.0,0,1998
2957,District 1,,Lawrence R. Weisner ,R,0.0,California,37.0,0,1998
2958,District 1,1.0,Mike Thompson ,D,65.1,California,155638.0,1,2000
2959,District 1,0.0,"Russel J. ""Jim"" Chase",R,28.0,California,66987.0,0,2000
2960,District 1,1.0,Mike Thompson ,D,64.1,California,118669.0,1,2002
2961,District 1,0.0,Lawrence R. Wiesner,R,32.4,California,60013.0,0,2002
2962,District 1,1.0,Mike Thompson ,D,67.0,California,189336.0,1,2004
2963,District 1,0.0,Lawrence R. Wiesner,R,28.2,California,79970.0,0,2004
2964,District 1,1.0,Mike Thompson ,D,66.3,California,144409.0,1,2006
2965,District 1,0.0,John W. Jones,R,29.0,California,63194.0,0,2006
2966,District 1,1.0,Mike Thompson ,D,68.2,California,154006.0,1,2008
2967,District 1,0.0,Zane Starkewolf,R,23.7,California,53561.0,0,2008
2968,District 1,1.0,Mike Thompson ,D,63.0,California,136605.0,1,2010
2969,District 1,0.0,Loren Hanks,R,31.0,California,67217.0,0,2010
2970,District 1,,Doug LaMalfa,R,57.0,California,168827.0,1,2012
2971,District 1,,Jim Reed,D,43.0,California,125386.0,0,2012
2972,District 1,,Doug LaMalfa,R,61.0,California,132052.0,1,2014
2973,District 1,,Heidi Hall,D,39.0,California,84320.0,0,2014
2974,District 1,,Doug LaMalfa,R,59.0,California,185448.0,1,2016
2975,District 1,,Jim Reed,D,41.0,California,128588.0,0,2016
2976,District 1,,Audrey Denney,D,,California,,0,2018
2977,District 1,1.0,Doug LaMalfa ,R,,California,,0,2018
2978,District 11,,Jim Davis,D,100.0,Florida,,1,2002
2979,District 11,,Jim Davis,D,85.82,Florida,191780.0,1,2004
2980,District 11,,Kathy Castor,D,69.65,Florida,97470.0,1,2006
2981,District 11,,"Eddie Adams, Jr.",R,30.34,Florida,42454.0,0,2006
2982,District 11,,Kathy Castor,D,71.66,Florida,184106.0,1,2008
2983,District 11,,"Eddie Adams, Jr.",R,28.34,Florida,72825.0,0,2008
2984,District 11,,Kathy Castor,D,59.64,Florida,91328.0,1,2010
2985,District 11,,Mike Pendergast,R,40.36,Florida,61817.0,0,2010
2986,District 11,,Daniel Webster,R,65.4,Florida,258016.0,1,2016
2987,District 11,,Dave Koller,D,31.6,Florida,124713.0,0,2016
2988,District 2,,Olympia Snowe,R,50.82,Maine,87939.0,1,1978
2989,District 2,,Markham L. Gartley,D,40.85,Maine,70691.0,0,1978
2990,District 2,1.0,Olympia Snowe ,R,78.51,Maine,186406.0,1,1980
2991,District 2,0.0,Harold L. Silverman,D,21.49,Maine,51026.0,0,1980
2992,District 2,1.0,Olympia Snowe ,R,66.65,Maine,136075.0,1,1982
2993,District 2,0.0,James P. Dunleavy,D,33.35,Maine,68086.0,0,1982
2994,District 2,1.0,Olympia Snowe ,R,75.73,Maine,192166.0,1,1984
2995,District 2,0.0,Chipman C. Bull,D,22.6,Maine,57347.0,0,1984
2996,District 2,1.0,Olympia Snowe ,R,77.33,Maine,148770.0,1,1986
2997,District 2,0.0,Kenneth P. Hayes,D,22.67,Maine,43614.0,0,1986
2998,District 2,1.0,Olympia Snowe ,R,66.21,Maine,167226.0,1,1988
2999,District 2,0.0,Kenneth P. Hayes,D,33.79,Maine,85346.0,0,1988
3000,District 2,1.0,Olympia Snowe ,R,51.02,Maine,121704.0,1,1990
3001,District 2,0.0,Patrick K. McGowan,D,48.97,Maine,116798.0,0,1990
3002,District 2,1.0,Olympia Snowe ,R,49.13,Maine,153022.0,1,1992
3003,District 2,0.0,Patrick K. McGowan,D,42.01,Maine,130824.0,0,1992
3004,District 2,,John Baldacci,D,45.69,Maine,109615.0,1,1994
3005,District 2,,Richard A. Bennett,R,40.75,Maine,97754.0,0,1994
3006,District 2,1.0,John Baldacci ,D,71.92,Maine,205439.0,1,1996
3007,District 2,0.0,Paul R. Young,R,24.81,Maine,70856.0,0,1996
3008,District 2,1.0,John Baldacci ,D,76.2,Maine,146202.0,1,1998
3009,District 2,0.0,Jonathan Reisman,R,23.8,Maine,45674.0,0,1998
3010,District 2,1.0,John Baldacci ,D,73.43,Maine,219783.0,1,2000
3011,District 2,0.0,Richard H. Campbell,R,26.57,Maine,79522.0,0,2000
3012,District 2,,Mike Michaud,D,52.01,Maine,116868.0,1,2002
3013,District 2,,Kevin Raye,R,47.99,Maine,107849.0,0,2002
3014,District 2,1.0,Mike Michaud ,D,58.03,Maine,199303.0,1,2004
3015,District 2,0.0,Brian Hamel,R,39.47,Maine,135547.0,0,2004
3016,District 2,1.0,Mike Michaud ,D,70.52,Maine,179732.0,1,2006
3017,District 2,0.0,L. Scott D'Amboise,R,29.48,Maine,75146.0,0,2006
3018,District 2,1.0,Mike Michaud ,D,67.44,Maine,226274.0,1,2008
3019,District 2,0.0,John Frary,R,32.57,Maine,109268.0,0,2008
3020,District 2,1.0,Mike Michaud ,D,55.13,Maine,147042.0,1,2010
3021,District 2,0.0,Jason J. Levesque,R,44.87,Maine,119669.0,0,2010
3022,District 2,1.0,Mike Michaud ,D,58.2,Maine,191456.0,1,2012
3023,District 2,0.0,Kevin Raye,R,41.8,Maine,137542.0,0,2012
3024,District 2,,Bruce Poliquin,R,47.03,Maine,133320.0,1,2014
3025,District 2,,Emily Ann Cain,D,41.83,Maine,118568.0,0,2014
3026,District 2,,Bruce Poliquin,R,54.77,Maine,192878.0,1,2016
3027,District 2,,Emily Cain,D,45.17,Maine,159081.0,0,2016
3028,District 10,,"Donald M. Payne, Newark",D,77.35,New Jersey,84681.0,1,1988
3029,District 10,,"Michael Webb, East Orange",R,12.65,New Jersey,13848.0,0,1988
3030,District 21,1.0,Lamar Smith ,R,57.0,Texas,202523.0,1,2016
3031,District 21,0.0,Tom Wakely,D,36.4,Texas,129253.0,0,2016
3032,District 21,1.0,Lamar Smith ,R,71.8,Texas,135513.0,1,2014
3033,District 21,1.0,Lamar Smith ,R,60.55,Texas,187015.0,1,2012
3034,District 21,0.0,Candace E. Duval,D,35.4,Texas,109326.0,0,2012
3035,District 21,,Lamar Smith,R,68.9,Texas,169924.0,1,2010
3036,District 21,,Lainey Melnick,D,27.9,Texas,65834.0,0,2010
3037,District 21,,Lamar Smith,R,79.99,Texas,243471.0,1,2008
3038,District 21,,Lamar Smith,R,60.1,Texas,122486.0,1,2006
3039,District 21,,John Courage,D,24.51,Texas,49957.0,0,2006
3040,District 21,,Gene Kelly,D,9.0,Texas,18355.0,0,2006
3041,District 21,,Lamar Smith,R,61.5,Texas,209774.0,1,2004
3042,District 21,,Rhett Smith,D,35.5,Texas,121129.0,0,2004
3043,District 29,,Gene Green,D,94.1,Texas,78256.0,1,2004
3044,District 29,,Gene Green,D,74.0,Texas,37174.0,1,2006
3045,District 29,,Eric Story,R,24.0,Texas,12347.0,0,2006
3046,District 29,,Gene Green,D,75.0,Texas,79718.0,1,2008
3047,District 29,,Eric Story,R,24.0,Texas,25512.0,0,2008
3048,District 29,,Gene Green,D,64.6,Texas,43185.0,1,2010
3049,District 29,,Roy Morales,R,34.1,Texas,22756.0,0,2010
3050,District 8,1.0,Howard W. Smith ,D,75.7,Virginia,42809.0,1,1960
3051,District 8,0.0,Lawrence M. Traylor,R,23.7,Virginia,13410.0,0,1960
3052,District 8,1.0,Howard W. Smith ,D,98.7,Virginia,20931.0,1,1962
3053,District 8,1.0,Howard W. Smith ,D,69.4,Virginia,49440.0,1,1964
3054,District 8,,William L. Scott,R,57.2,Virginia,50782.0,1,1966
3055,District 8,,George Rawlings,D,42.7,Virginia,37929.0,0,1966
3056,District 8,1.0,William L. Scott ,R,64.9,Virginia,68167.0,1,1968
3057,District 8,0.0,Andrew H. McCutcheon,D,35.1,Virginia,49731.0,0,1968
3058,District 8,1.0,William L. Scott ,R,63.8,Virginia,68167.0,1,1970
3059,District 8,0.0,Darrell Stearns,D,36.2,Virginia,38680.0,0,1970
3060,District 8,,Stanford Parris,R,44.4,Virginia,60446.0,1,1972
3061,District 8,,Robert F. Horan,D,37.8,Virginia,51444.0,0,1972
3062,District 8,,Herbert Harris,D,57.6,Virginia,53074.0,1,1974
3063,District 8,1.0,Stanford Parris ,R,42.4,Virginia,38997.0,0,1974
3064,District 8,1.0,Herbert Harris ,D,51.6,Virginia,83245.0,1,1976
3065,District 8,0.0,James R. Tate,R,42.6,Virginia,68729.0,0,1976
3066,District 8,1.0,Herbert Harris ,D,50.5,Virginia,56137.0,1,1978
3067,District 8,0.0,Jack Herrity,R,47.1,Virginia,52396.0,0,1978
3068,District 8,,Stanford Parris,R,48.8,Virginia,95624.0,1,1980
3069,District 8,1.0,Herbert Harris ,D,48.3,Virginia,94530.0,0,1980
3070,District 8,1.0,Stanford Parris ,R,49.7,Virginia,69620.0,1,1982
3071,District 8,0.0,Herbert Harris,D,48.6,Virginia,68071.0,0,1982
3072,District 8,1.0,Stanford Parris ,R,55.8,Virginia,125015.0,1,1984
3073,District 8,0.0,Richard L. Saslaw,D,43.4,Virginia,97250.0,0,1984
3074,District 8,1.0,Stanford Parris ,R,61.8,Virginia,72670.0,1,1986
3075,District 8,0.0,James H. Boren,D,38.2,Virginia,44965.0,0,1986
3076,District 8,1.0,Stanford Parris ,R,62.3,Virginia,154761.0,1,1988
3077,District 8,0.0,David Brickley,D,37.7,Virginia,93561.0,0,1988
3078,District 8,,Jim Moran,D,51.7,Virginia,88475.0,1,1990
3079,District 8,1.0,Stanford Parris ,R,44.6,Virginia,76367.0,0,1990
3080,District 8,1.0,Jim Moran ,D,56.1,Virginia,138542.0,1,1992
3081,District 8,0.0,Kyle E. McSlarrow,R,41.6,Virginia,102717.0,0,1992
3082,District 8,1.0,Jim Moran ,D,59.3,Virginia,120281.0,1,1994
3083,District 8,0.0,Kyle E. McSlarrow,R,39.3,Virginia,79568.0,0,1994
3084,District 8,1.0,Jim Moran ,D,66.4,Virginia,152334.0,1,1996
3085,District 8,0.0,John Otey,R,28.1,Virginia,64562.0,0,1996
3086,District 8,1.0,Jim Moran ,D,66.7,Virginia,97545.0,1,1998
3087,District 8,0.0,Demaris H. Miller,R,33.1,Virginia,48352.0,0,1998
3088,District 8,1.0,Jim Moran ,D,63.3,Virginia,164178.0,1,2000
3089,District 8,0.0,Demaris H. Miller,R,34.1,Virginia,88262.0,0,2000
3090,District 8,1.0,Jim Moran ,D,59.8,Virginia,102759.0,1,2002
3091,District 8,0.0,Scott C. Tate,R,37.3,Virginia,64121.0,0,2002
3092,District 8,1.0,Jim Moran ,D,59.7,Virginia,171986.0,1,2004
3093,District 8,0.0,Lisa Marie Cheney,R,36.9,Virginia,106231.0,0,2004
3094,District 8,1.0,Jim Moran ,D,66.4,Virginia,144700.0,1,2006
3095,District 8,0.0,Tom M. O'Donoghue,R,30.6,Virginia,66639.0,0,2006
3096,District 8,1.0,Jim Moran ,D,67.9,Virginia,222986.0,1,2008
3097,District 8,0.0,Mark W. Ellmore,R,29.7,Virginia,97425.0,0,2008
3098,District 8,1.0,Jim Moran ,D,61.0,Virginia,116293.0,1,2010
3099,District 8,0.0,Jay Patrick Murray,R,37.3,Virginia,71108.0,0,2010
3100,District 8,1.0,Jim Moran ,D,64.6,Virginia,226847.0,1,2012
3101,District 8,0.0,Jay Patrick Murray,R,30.6,Virginia,107370.0,0,2012
3102,District 8,,Don Beyer,D,63.1,Virginia,128102.0,1,2014
3103,District 8,,Micah Edmond,R,31.4,Virginia,63810.0,0,2014
3104,District 8,1.0,Don Beyer ,D,68.4,Virginia,246653.0,1,2016
3105,District 8,0.0,Charles A. Hernick,R,27.3,Virginia,98387.0,0,2016
3106,District 4,,Paul Sarbanes,D,70.05,Maryland,54936.0,1,1970
3107,District 4,,David Fentress,R,29.95,Maryland,23491.0,0,1970
3108,District 4,,Marjorie Holt,R,59.38,Maryland,87534.0,1,1972
3109,District 4,,Werner Fornos,D,40.62,Maryland,59877.0,0,1972
3110,District 4,1.0,Marjorie Holt ,R,58.15,Maryland,61208.0,1,1974
3111,District 4,0.0,Fred L. Wineland,D,41.85,Maryland,44059.0,0,1974
3112,District 4,1.0,Marjorie Holt ,R,57.67,Maryland,95158.0,1,1976
3113,District 4,0.0,Werner Fornos,D,42.33,Maryland,69855.0,0,1976
3114,District 4,1.0,Marjorie Holt ,R,62.04,Maryland,71374.0,1,1978
3115,District 4,0.0,Sue F. Ward,D,37.96,Maryland,43663.0,0,1978
3116,District 4,1.0,Marjorie Holt ,R,71.86,Maryland,120985.0,1,1980
3117,District 4,0.0,James J. Riley,D,28.14,Maryland,47375.0,0,1980
3118,District 4,1.0,Marjorie Holt ,R,61.2,Maryland,75617.0,1,1982
3119,District 4,0.0,Patricia O'Brien Aiken,D,38.8,Maryland,47947.0,0,1982
3120,District 4,1.0,Marjorie Holt ,R,66.24,Maryland,114430.0,1,1984
3121,District 4,0.0,Howard M. Greenbaum,D,33.76,Maryland,58312.0,0,1984
3122,District 4,,C. Thomas McMillen,D,50.16,Maryland,65071.0,1,1986
3123,District 4,,Robert R. Neall,R,49.84,Maryland,64643.0,0,1986
3124,District 4,1.0,C. Thomas McMillen ,D,68.3,Maryland,128624.0,1,1988
